sid,pid,y
s87,p15,1
s87,p16,1
s87,p17,1
s87,p18,1
s87,p19,1
s87,p20,1
s87,p21,1
s87,p22,1
s87,p23,0
s87,p24,0
s87,p25,1
s87,p26,0
s87,p27,1
s87,p28,0
s87,p29,0
s87,p30,0
s87,p31,1
s87,p32,0
s87,p33,1
s87,p34,1
s87,p35,0
s87,p36,0
s87,p37,0
s87,p38,0
s87,p39,1
s87,p40,0
s87,p41,1
s87,p42,0
s87,p43,0
s87,p44,1
s87,p45,1
s87,p46,0
s87,p47,0
s87,p48,1
s87,p49,1
s87,p50,0
s87,p51,1
s87,p52,0
s87,p53,1
s87,p54,1
s87,p55,1
s87,p56,0
s87,p57,0
s87,p58,1
s87,p59,0
s87,p60,1
s87,p61,0
s87,p62,1
s87,p63,1
s87,p64,1
s87,p65,1
s87,p66,1
s87,p67,1
s87,p68,1
s87,p69,0
s87,p70,1
s87,p71,0
s87,p72,1
s87,p73,0
s87,p74,0
s87,p75,0
s87,p76,1
s87,p77,1
s87,p78,1
s87,p79,0
s87,p80,1
s87,p81,0
s87,p82,1
s87,p83,0
s87,p84,1
s87,p85,0
s87,p86,1
s87,p87,1
s87,p88,1
s87,p89,0
s87,p90,1
s87,p91,1
s87,p92,1
s87,p93,1
s87,p94,0
s87,p95,0
s87,p96,1
s87,p97,0
s87,p98,0
s87,p99,1
s87,p100,1
s87,p101,1
s87,p102,0
s87,p103,1
s87,p104,1
s87,p105,0
s87,p106,1
s87,p107,1
s87,p108,1
s87,p109,1
s87,p110,0
s87,p111,1
s87,p112,0
s87,p113,1
s87,p114,1
s87,p115,0
s87,p116,0
s87,p117,1
s87,p118,0
s87,p119,1
s87,p120,1
s87,p121,0
s87,p122,1
s87,p123,0
s87,p124,1
s87,p125,1
s87,p126,0
s87,p127,1
s87,p128,0
s87,p129,0
s87,p130,0
s87,p131,1
s87,p132,0
s87,p133,1
s87,p134,1
s87,p135,0
s87,p136,1
s87,p137,0
s87,p138,1
s87,p139,0
s87,p140,0
s87,p141,0
s87,p142,1
s87,p143,0
s87,p144,0
s87,p145,1
s87,p146,0
s87,p147,1
s87,p148,1
s87,p149,0
s87,p150,1
s87,p151,1
s87,p152,0
s87,p153,1
s87,p154,0
s87,p155,0
s87,p156,0
s87,p157,1
s87,p158,1
s87,p159,0
s87,p160,1
s87,p161,0
s87,p162,1
s87,p163,0
s87,p164,1
s87,p165,1
s87,p166,1
s87,p167,0
s87,p168,1
s87,p169,1
s87,p170,1
s87,p171,1
s87,p172,0
s87,p173,0
s87,p174,0
s87,p175,0
s87,p176,0
s87,p177,0
s87,p178,1
s87,p179,0
s87,p180,1
s87,p181,1
s87,p182,1
s87,p183,0
s87,p184,1
s87,p185,0
s87,p186,0
s87,p187,1
s87,p188,1
s87,p189,0
s87,p190,1
s87,p191,0
s87,p192,0
s87,p193,1
s87,p194,1
s87,p195,0
s87,p196,1
s87,p197,1
s87,p198,0
s87,p199,0
s87,p200,0
s88,p1,1
s88,p2,0
s88,p3,1
s88,p4,0
s88,p5,0
s88,p6,0
s88,p7,1
s88,p8,1
s88,p9,1
s88,p10,1
s88,p11,1
s88,p12,0
s88,p13,1
s88,p14,0
s88,p15,1
s88,p16,1
s88,p17,1
s88,p18,1
s88,p19,1
s88,p20,0
s88,p21,1
s88,p22,1
s88,p23,0
s88,p24,1
s88,p25,1
s88,p26,1
s88,p27,1
s88,p28,1
s88,p29,1
s88,p30,1
s88,p31,1
s88,p32,1
s88,p33,1
s88,p34,1
s88,p35,0
s88,p36,1
s88,p37,1
s88,p38,1
s88,p39,1
s88,p40,1
s88,p41,1
s88,p42,1
s88,p43,0
s88,p44,1
s88,p45,1
s88,p46,0
s88,p47,1
s88,p48,1
s88,p49,0
s88,p50,0
s88,p51,1
s88,p52,0
s88,p53,1
s88,p54,0
s88,p55,0
s88,p56,0
s88,p57,1
s88,p58,1
s88,p59,1
s88,p60,1
s88,p61,0
s88,p62,1
s88,p63,0
s88,p64,0
s88,p65,0
s88,p66,1
s88,p67,1
s88,p68,0
s88,p69,1
s88,p70,1
s88,p71,1
s88,p72,1
s88,p73,1
s88,p74,1
s88,p75,0
s88,p76,1
s88,p77,0
s88,p78,1
s88,p79,1
s88,p80,1
s88,p81,1
s88,p82,0
s88,p83,1
s88,p84,0
s88,p85,0
s88,p86,1
s88,p87,1
s88,p88,1
s88,p89,1
s88,p90,1
s88,p91,1
s88,p92,0
s88,p93,1
s88,p94,1
s88,p95,1
s88,p96,1
s88,p97,1
s88,p98,1
s88,p99,0
s88,p100,1
s88,p101,1
s88,p102,1
s88,p103,0
s88,p104,0
s88,p105,1
s88,p106,0
s88,p107,1
s88,p108,1
s88,p109,1
s88,p110,1
s88,p111,1
s88,p112,1
s88,p113,1
s88,p114,0
s88,p115,1
s88,p116,0
s88,p117,0
s88,p118,0
s88,p119,1
s88,p120,1
s88,p121,0
s88,p122,1
s88,p123,1
s88,p124,1
s88,p125,0
s88,p126,1
s88,p127,1
s88,p128,1
s88,p129,0
s88,p130,0
s88,p131,0
s88,p132,0
s88,p133,0
s88,p134,1
s88,p135,1
s88,p136,0
s88,p137,0
s88,p138,1
s88,p139,0
s88,p140,1
s88,p141,0
s88,p142,1
s88,p143,0
s88,p144,1
s88,p145,0
s88,p146,1
s88,p147,0
s88,p148,1
s88,p149,0
s88,p150,1
s88,p151,1
s88,p152,1
s88,p153,1
s88,p154,1
s88,p155,0
s88,p156,1
s88,p157,0
s88,p158,1
s88,p159,0
s88,p160,1
s88,p161,1
s88,p162,1
s88,p163,1
s88,p164,1
s88,p165,1
s88,p166,1
s88,p167,0
s88,p168,1
s88,p169,0
s88,p170,1
s88,p171,1
s88,p172,0
s88,p173,0
s88,p174,1
s88,p175,1
s88,p176,0
s88,p177,1
s88,p178,1
s88,p179,1
s88,p180,1
s88,p181,0
s88,p182,0
s88,p183,0
s88,p184,1
s88,p185,1
s88,p186,1
s88,p187,1
s88,p188,1
s88,p189,1
s88,p190,1
s88,p191,0
s88,p192,0
s88,p193,0
s88,p194,1
s88,p195,1
s88,p196,0
s88,p197,1
s88,p198,0
s88,p199,0
s88,p200,1
s89,p1,0
s89,p2,0
s89,p3,0
s89,p4,1
s89,p5,0
s89,p6,1
s89,p7,0
s89,p8,0
s89,p9,0
s89,p10,0
s89,p11,0
s89,p12,0
s89,p13,1
s89,p14,1
s89,p15,0
s89,p16,0
s89,p17,0
s89,p18,0
s89,p19,1
s89,p20,0
s89,p21,1
s89,p22,0
s89,p23,0
s89,p24,1
s89,p25,1
s89,p26,1
s89,p27,1
s89,p28,0
s89,p29,0
s89,p30,1
s89,p31,0
s89,p32,0
s89,p33,0
s89,p34,0
s89,p35,0
s89,p36,0
s89,p37,0
s89,p38,0
s89,p39,0
s89,p40,0
s89,p41,0
s89,p42,0
s89,p43,0
s89,p44,1
s89,p45,0
s89,p46,1
s89,p47,0
s89,p48,0
s89,p49,0
s89,p50,1
s89,p51,1
s89,p52,0
s89,p53,1
s89,p54,0
s89,p55,0
s89,p56,0
s89,p57,1
s89,p58,0
s89,p59,1
s89,p60,0
s89,p61,0
s89,p62,0
s89,p63,0
s89,p64,0
s89,p65,1
s89,p66,0
s89,p67,1
s89,p68,1
s89,p69,0
s89,p70,1
s89,p71,0
s89,p72,1
s89,p73,0
s89,p74,0
s89,p75,0
s89,p76,1
s89,p77,0
s89,p78,0
s89,p79,1
s89,p80,1
s89,p81,1
s89,p82,1
s89,p83,1
s89,p84,1
s89,p85,0
s89,p86,1
s89,p87,0
s89,p88,1
s89,p89,1
s89,p90,1
s89,p91,0
s89,p92,1
s89,p93,1
s89,p94,0
s89,p95,0
s89,p96,0
s89,p97,0
s89,p98,1
s89,p99,0
s89,p100,0
s89,p101,0
s89,p102,0
s89,p103,0
s89,p104,0
s89,p105,0
s89,p106,0
s89,p107,0
s89,p108,0
s89,p109,0
s89,p110,0
s89,p111,1
s89,p112,1
s89,p113,0
s89,p114,1
s89,p115,0
s89,p116,1
s89,p117,1
s89,p118,0
s89,p119,0
s89,p120,0
s89,p121,1
s89,p122,0
s89,p123,0
s89,p124,0
s89,p125,1
s89,p126,1
s89,p127,0
s89,p128,0
s89,p129,0
s89,p130,1
s89,p131,0
s89,p132,0
s89,p133,1
s89,p134,0
s89,p135,1
s89,p136,0
s89,p137,0
s89,p138,0
s89,p139,1
s89,p140,0
s89,p141,1
s89,p142,0
s89,p143,0
s89,p144,0
s89,p145,0
s89,p146,0
s89,p147,0
s89,p148,1
s89,p149,1
s89,p150,0
s89,p151,0
s89,p152,0
s89,p153,0
s89,p154,1
s89,p155,0
s89,p156,1
s89,p157,0
s89,p158,1
s89,p159,0
s89,p160,0
s89,p161,0
s89,p162,1
s89,p163,1
s89,p164,1
s89,p165,0
s89,p166,0
s89,p167,0
s89,p168,1
s89,p169,0
s89,p170,0
s89,p171,1
s89,p172,1
s89,p173,0
s89,p174,1
s89,p175,1
s89,p176,1
s89,p177,1
s89,p178,0
s89,p179,0
s89,p180,1
s89,p181,0
s89,p182,1
s89,p183,0
s89,p184,1
s89,p185,1
s89,p186,1
s89,p187,1
s89,p188,1
s89,p189,0
s89,p190,1
s89,p191,0
s89,p192,0
s89,p193,1
s89,p194,0
s89,p195,1
s89,p196,1
s89,p197,0
s89,p198,0
s89,p199,0
s89,p200,0
s90,p1,0
s90,p2,0
s90,p3,1
s90,p4,0
s90,p5,1
s90,p6,1
s90,p7,1
s90,p8,1
s90,p9,1
s90,p10,0
s90,p11,1
s90,p12,0
s90,p13,0
s90,p14,1
s90,p15,1
s90,p16,1
s90,p17,0
s90,p18,1
s90,p19,1
s90,p20,0
s90,p21,1
s90,p22,0
s90,p23,0
s90,p24,0
s90,p25,1
s90,p26,1
s90,p27,1
s90,p28,1
s90,p29,0
s90,p30,1
s90,p31,0
s90,p32,0
s90,p33,0
s90,p34,1
s90,p35,1
s90,p36,1
s90,p37,1
s90,p38,1
s90,p39,1
s90,p40,1
s90,p41,1
s90,p42,0
s90,p43,0
s90,p44,1
s90,p45,1
s90,p46,0
s90,p47,1
s90,p48,0
s90,p49,0
s90,p50,0
s90,p51,0
s90,p52,1
s90,p53,0
s90,p54,1
s90,p55,1
s90,p56,1
s90,p57,0
s90,p58,0
s90,p59,0
s90,p60,1
s90,p61,1
s90,p62,1
s90,p63,1
s90,p64,1
s90,p65,1
s90,p66,0
s90,p67,1
s90,p68,1
s90,p69,1
s90,p70,1
s90,p71,1
s90,p72,0
s90,p73,1
s90,p74,1
s90,p75,0
s90,p76,1
s90,p77,1
s90,p78,1
s90,p79,1
s90,p80,1
s90,p81,0
s90,p82,1
s90,p83,1
s90,p84,1
s90,p85,1
s90,p86,0
s90,p87,1
s90,p88,1
s90,p89,0
s90,p90,1
s90,p91,1
s90,p92,0
s90,p93,0
s90,p94,1
s90,p95,1
s90,p96,0
s90,p97,1
s90,p98,0
s90,p99,1
s90,p100,1
s90,p101,0
s90,p102,1
s90,p103,1
s90,p104,1
s90,p105,0
s90,p106,0
s90,p107,0
s90,p108,1
s90,p109,0
s90,p110,0
s90,p111,0
s90,p112,1
s90,p113,1
s90,p114,0
s90,p115,0
s90,p116,1
s90,p117,0
s90,p118,1
s90,p119,0
s90,p120,1
s90,p121,1
s90,p122,1
s90,p123,1
s90,p124,0
s90,p125,1
s90,p126,0
s90,p127,1
s90,p128,1
s90,p129,1
s90,p130,1
s90,p131,0
s90,p132,1
s90,p133,1
s90,p134,1
s90,p135,0
s90,p136,1
s90,p137,1
s90,p138,0
s90,p139,1
s90,p140,1
s90,p141,1
s90,p142,0
s90,p143,1
s90,p144,0
s90,p145,1
s90,p146,1
s90,p147,1
s90,p148,0
s90,p149,1
s90,p150,0
s90,p151,0
s90,p152,0
s90,p153,0
s90,p154,1
s90,p155,1
s90,p156,1
s90,p157,1
s90,p158,1
s90,p159,0
s90,p160,0
s90,p161,1
s90,p162,0
s90,p163,1
s90,p164,1
s90,p165,1
s90,p166,1
s90,p167,0
s90,p168,1
s90,p169,0
s90,p170,0
s90,p171,1
s90,p172,0
s90,p173,1
s90,p174,1
s90,p175,1
s90,p176,0
s90,p177,0
s90,p178,1
s90,p179,1
s90,p180,1
s90,p181,1
s90,p182,1
s90,p183,1
s90,p184,1
s90,p185,1
s90,p186,1
s90,p187,0
s90,p188,1
s90,p189,1
s90,p190,1
s90,p191,1
s90,p192,1
s90,p193,0
s90,p194,1
s90,p195,1
s90,p196,1
s90,p197,1
s90,p198,1
s90,p199,1
s90,p200,0
s91,p1,0
s91,p2,1
s91,p3,1
s91,p4,1
s91,p5,1
s91,p6,1
s91,p7,1
s91,p8,1
s91,p9,1
s91,p10,1
s91,p11,0
s91,p12,1
s91,p13,0
s91,p14,1
s91,p15,1
s91,p16,1
s91,p17,1
s91,p18,1
s91,p19,1
s91,p20,0
s91,p21,1
s91,p22,1
s91,p23,1
s91,p24,0
s91,p25,1
s91,p26,0
s91,p27,1
s91,p28,0
s91,p29,1
s91,p30,1
s91,p31,1
s91,p32,0
s91,p33,1
s91,p34,1
s91,p35,0
s91,p36,1
s91,p37,1
s91,p38,0
s91,p39,0
s91,p40,1
s91,p41,0
s91,p42,1
s91,p43,1
s91,p44,0
s91,p45,1
s91,p46,1
s91,p47,0
s91,p48,1
s91,p49,1
s91,p50,0
s91,p51,0
s91,p52,1
s91,p53,1
s91,p54,1
s91,p55,1
s91,p56,1
s91,p57,1
s91,p58,0
s91,p59,1
s91,p60,1
s91,p61,1
s91,p62,0
s91,p63,1
s91,p64,0
s91,p65,1
s91,p66,1
s91,p67,0
s91,p68,0
s91,p69,0
s91,p70,0
s91,p71,1
s91,p72,1
s91,p73,0
s91,p74,0
s91,p75,1
s91,p76,1
s91,p77,1
s91,p78,0
s91,p79,1
s91,p80,1
s91,p81,1
s91,p82,1
s91,p83,0
s91,p84,1
s91,p85,1
s91,p86,1
s91,p87,1
s91,p88,0
s91,p89,0
s91,p90,1
s91,p91,1
s91,p92,1
s91,p93,1
s91,p94,1
s91,p95,1
s91,p96,0
s91,p97,1
s91,p98,1
s91,p99,0
s91,p100,1
s91,p101,1
s91,p102,1
s91,p103,0
s91,p104,1
s91,p105,1
s91,p106,0
s91,p107,1
s91,p108,0
s91,p109,1
s91,p110,0
s91,p111,0
s91,p112,0
s91,p113,1
s91,p114,0
s91,p115,1
s91,p116,1
s91,p117,1
s91,p118,1
s91,p119,1
s91,p120,1
s91,p121,1
s91,p122,1
s91,p123,1
s91,p124,0
s91,p125,1
s91,p126,0
s91,p127,1
s91,p128,0
s91,p129,0
s91,p130,0
s91,p131,1
s91,p132,1
s91,p133,1
s91,p134,0
s91,p135,1
s91,p136,1
s91,p137,1
s91,p138,0
s91,p139,1
s91,p140,0
s91,p141,1
s91,p142,0
s91,p143,0
s91,p144,1
s91,p145,1
s91,p146,1
s91,p147,1
s91,p148,1
s91,p149,1
s91,p150,1
s91,p151,0
s91,p152,1
s91,p153,1
s91,p154,1
s91,p155,1
s91,p156,0
s91,p157,1
s91,p158,1
s91,p159,1
s91,p160,0
s91,p161,0
s91,p162,1
s91,p163,1
s91,p164,1
s91,p165,0
s91,p166,1
s91,p167,1
s91,p168,0
s91,p169,0
s91,p170,0
s91,p171,0
s91,p172,0
s91,p173,0
s91,p174,1
s91,p175,1
s91,p176,1
s91,p177,1
s91,p178,1
s91,p179,0
s91,p180,0
s91,p181,1
s91,p182,1
s91,p183,1
s91,p184,1
s91,p185,0
s91,p186,1
s91,p187,0
s91,p188,1
s91,p189,1
s91,p190,1
s91,p191,1
s91,p192,1
s91,p193,1
s91,p194,1
s91,p195,1
s91,p196,0
s91,p197,1
s91,p198,0
s91,p199,0
s91,p200,1
s92,p1,1
s92,p2,0
s92,p3,0
s92,p4,1
s92,p5,1
s92,p6,1
s92,p7,0
s92,p8,0
s92,p9,1
s92,p10,1
s92,p11,1
s92,p12,0
s92,p13,1
s92,p14,0
s92,p15,1
s92,p16,0
s92,p17,1
s92,p18,1
s92,p19,1
s92,p20,1
s92,p21,1
s92,p22,1
s92,p23,0
s92,p24,0
s92,p25,1
s92,p26,1
s92,p27,0
s92,p28,0
s92,p29,1
s92,p30,1
s92,p31,0
s92,p32,1
s92,p33,0
s92,p34,1
s92,p35,0
s92,p36,1
s92,p37,0
s92,p38,1
s92,p39,0
s92,p40,0
s92,p41,0
s92,p42,1
s92,p43,1
s92,p44,1
s92,p45,1
s92,p46,1
s92,p47,0
s92,p48,0
s92,p49,1
s92,p50,0
s92,p51,0
s92,p52,0
s92,p53,1
s92,p54,1
s92,p55,0
s92,p56,0
s92,p57,1
s92,p58,0
s92,p59,0
s92,p60,1
s92,p61,0
s92,p62,1
s92,p63,0
s92,p64,0
s92,p65,1
s92,p66,1
s92,p67,1
s92,p68,0
s92,p69,1
s92,p70,1
s92,p71,0
s92,p72,1
s92,p73,1
s92,p74,0
s92,p75,0
s92,p76,0
s92,p77,1
s92,p78,1
s92,p79,0
s92,p80,1
s92,p81,0
s92,p82,0
s92,p83,1
s92,p84,0
s92,p85,1
s92,p86,0
s92,p87,1
s92,p88,1
s92,p89,0
s92,p90,0
s92,p91,1
s92,p92,1
s92,p93,1
s92,p94,0
s92,p95,0
s92,p96,0
s92,p97,1
s92,p98,0
s92,p99,1
s92,p100,0
s92,p101,0
s92,p102,0
s92,p103,0
s92,p104,1
s92,p105,0
s92,p106,0
s92,p107,1
s92,p108,1
s92,p109,1
s92,p110,1
s92,p111,1
s92,p112,0
s92,p113,0
s92,p114,1
s92,p115,1
s92,p116,0
s92,p117,1
s92,p118,0
s92,p119,0
s92,p120,0
s92,p121,0
s92,p122,0
s92,p123,1
s92,p124,0
s92,p125,1
s92,p126,1
s92,p127,0
s92,p128,1
s92,p129,0
s92,p130,1
s92,p131,1
s92,p132,0
s92,p133,0
s92,p134,1
s92,p135,0
s92,p136,1
s92,p137,0
s92,p138,0
s92,p139,0
s92,p140,0
s92,p141,1
s92,p142,1
s92,p143,1
s92,p144,1
s92,p145,1
s92,p146,0
s92,p147,1
s92,p148,1
s92,p149,1
s92,p150,0
s92,p151,0
s92,p152,0
s92,p153,0
s92,p154,1
s92,p155,1
s92,p156,0
s92,p157,1
s92,p158,1
s92,p159,1
s92,p160,0
s92,p161,0
s92,p162,1
s92,p163,1
s92,p164,1
s92,p165,1
s92,p166,0
s92,p167,0
s92,p168,1
s92,p169,0
s92,p170,1
s92,p171,1
s92,p172,0
s92,p173,1
s92,p174,1
s92,p175,0
s92,p176,1
s92,p177,1
s92,p178,0
s92,p179,0
s92,p180,0
s92,p181,0
s92,p182,1
s92,p183,0
s92,p184,1
s92,p185,0
s92,p186,1
s92,p187,0
s92,p188,1
s92,p189,1
s92,p190,0
s92,p191,0
s92,p192,1
s92,p193,1
s92,p194,0
s92,p195,0
s92,p196,0
s92,p197,0
s92,p198,0
s92,p199,0
s92,p200,0
s93,p1,1
s93,p2,1
s93,p3,0
s93,p4,1
s93,p5,1
s93,p6,1
s93,p7,1
s93,p8,1
s93,p9,1
s93,p10,1
s93,p11,1
s93,p12,0
s93,p13,1
s93,p14,1
s93,p15,0
s93,p16,1
s93,p17,0
s93,p18,1
s93,p19,1
s93,p20,1
s93,p21,1
s93,p22,0
s93,p23,1
s93,p24,0
s93,p25,1
s93,p26,1
s93,p27,1
s93,p28,0
s93,p29,0
s93,p30,1
s93,p31,0
s93,p32,1
s93,p33,1
s93,p34,1
s93,p35,1
s93,p36,0
s93,p37,0
s93,p38,1
s93,p39,1
s93,p40,1
s93,p41,1
s93,p42,0
s93,p43,0
s93,p44,1
s93,p45,0
s93,p46,1
s93,p47,1
s93,p48,0
s93,p49,1
s93,p50,1
s93,p51,1
s93,p52,1
s93,p53,0
s93,p54,1
s93,p55,1
s93,p56,1
s93,p57,0
s93,p58,0
s93,p59,1
s93,p60,1
s93,p61,1
s93,p62,0
s93,p63,1
s93,p64,0
s93,p65,1
s93,p66,1
s93,p67,0
s93,p68,0
s93,p69,1
s93,p70,1
s93,p71,1
s93,p72,0
s93,p73,1
s93,p74,1
s93,p75,1
s93,p76,1
s93,p77,0
s93,p78,0
s93,p79,0
s93,p80,0
s93,p81,1
s93,p82,0
s93,p83,1
s93,p84,1
s93,p85,0
s93,p86,0
s93,p87,1
s93,p88,0
s93,p89,1
s93,p90,1
s93,p91,0
s93,p92,0
s93,p93,1
s93,p94,1
s93,p95,1
s93,p96,0
s93,p97,0
s93,p98,0
s93,p99,0
s93,p100,0
s93,p101,1
s93,p102,1
s93,p103,1
s93,p104,1
s93,p105,1
s93,p106,1
s93,p107,0
s93,p108,1
s93,p109,1
s93,p110,1
s93,p111,0
s93,p112,0
s93,p113,1
s93,p114,0
s93,p115,0
s93,p116,1
s93,p117,0
s93,p118,1
s93,p119,1
s93,p120,1
s93,p121,0
s93,p122,1
s93,p123,0
s93,p124,0
s93,p125,0
s93,p126,1
s93,p127,0
s93,p128,1
s93,p129,1
s93,p130,0
s93,p131,1
s93,p132,0
s93,p133,1
s93,p134,0
s93,p135,1
s93,p136,0
s93,p137,0
s93,p138,1
s93,p139,0
s93,p140,0
s93,p141,0
s93,p142,1
s93,p143,0
s93,p144,0
s93,p145,0
s93,p146,0
s93,p147,1
s93,p148,1
s93,p149,1
s93,p150,0
s93,p151,1
s93,p152,0
s93,p153,0
s93,p154,0
s93,p155,1
s93,p156,1
s93,p157,1
s93,p158,1
s93,p159,1
s93,p160,1
s93,p161,1
s93,p162,1
s93,p163,0
s93,p164,1
s93,p165,1
s93,p166,1
s93,p167,0
s93,p168,0
s93,p169,0
s93,p170,1
s93,p171,1
s93,p172,1
s93,p173,0
s93,p174,0
s93,p175,1
s93,p176,1
s93,p177,0
s93,p178,0
s93,p179,0
s93,p180,0
s93,p181,1
s93,p182,1
s93,p183,1
s93,p184,0
s93,p185,0
s93,p186,0
s93,p187,1
s93,p188,1
s93,p189,1
s93,p190,1
s93,p191,1
s93,p192,1
s93,p193,1
s93,p194,1
s93,p195,1
s93,p196,1
s93,p197,1
s93,p198,1
s93,p199,1
s93,p200,0
s94,p1,0
s94,p2,1
s94,p3,0
s94,p4,0
s94,p5,0
s94,p6,0
s94,p7,0
s94,p8,0
s94,p9,0
s94,p10,1
s94,p11,0
s94,p12,0
s94,p13,1
s94,p14,0
s94,p15,0
s94,p16,0
s94,p17,1
s94,p18,1
s94,p19,0
s94,p20,1
s94,p21,1
s94,p22,1
s94,p23,0
s94,p24,1
s94,p25,0
s94,p26,0
s94,p27,0
s94,p28,1
s94,p29,0
s94,p30,1
s94,p31,1
s94,p32,0
s94,p33,1
s94,p34,0
s94,p35,1
s94,p36,1
s94,p37,1
s94,p38,1
s94,p39,1
s94,p40,1
s94,p41,0
s94,p42,1
s94,p43,1
s94,p44,0
s94,p45,0
s94,p46,0
s94,p47,0
s94,p48,1
s94,p49,1
s94,p50,1
s94,p51,0
s94,p52,1
s94,p53,0
s94,p54,0
s94,p55,0
s94,p56,0
s94,p57,0
s94,p58,0
s94,p59,0
s94,p60,1
s94,p61,1
s94,p62,1
s94,p63,1
s94,p64,0
s94,p65,0
s94,p66,0
s94,p67,1
s94,p68,0
s94,p69,0
s94,p70,0
s94,p71,0
s94,p72,0
s94,p73,0
s94,p74,1
s94,p75,0
s94,p76,0
s94,p77,0
s94,p78,1
s94,p79,1
s94,p80,0
s94,p81,0
s94,p82,1
s94,p83,0
s94,p84,0
s94,p85,0
s94,p86,0
s94,p87,0
s94,p88,1
s94,p89,0
s94,p90,0
s94,p91,1
s94,p92,0
s94,p93,0
s94,p94,0
s94,p95,1
s94,p96,1
s94,p97,1
s94,p98,0
s94,p99,1
s94,p100,1
s94,p101,1
s94,p102,1
s94,p103,0
s94,p104,1
s94,p105,0
s94,p106,1
s94,p107,0
s94,p108,0
s94,p109,1
s94,p110,0
s94,p111,0
s94,p112,1
s94,p113,1
s94,p114,0
s94,p115,0
s94,p116,1
s94,p117,1
s94,p118,0
s94,p119,1
s94,p120,0
s94,p121,0
s94,p122,1
s94,p123,0
s94,p124,0
s94,p125,0
s94,p126,0
s94,p127,1
s94,p128,1
s94,p129,1
s94,p130,1
s94,p131,0
s94,p132,1
s94,p133,1
s94,p134,1
s94,p135,0
s94,p136,0
s94,p137,1
s94,p138,0
s94,p139,0
s94,p140,1
s94,p141,1
s94,p142,0
s94,p143,0
s94,p144,1
s94,p145,1
s94,p146,0
s94,p147,0
s94,p148,0
s94,p149,0
s94,p150,1
s94,p151,1
s94,p152,0
s94,p153,1
s94,p154,0
s94,p155,0
s94,p156,0
s94,p157,1
s94,p158,0
s94,p159,0
s94,p160,0
s94,p161,1
s94,p162,1
s94,p163,1
s94,p164,1
s94,p165,0
s94,p166,0
s94,p167,1
s94,p168,1
s94,p169,0
s94,p170,1
s94,p171,0
s94,p172,0
s94,p173,1
s94,p174,0
s94,p175,1
s94,p176,0
s94,p177,1
s94,p178,0
s94,p179,0
s94,p180,0
s94,p181,0
s94,p182,1
s94,p183,0
s94,p184,1
s94,p185,0
s94,p186,0
s94,p187,1
s94,p188,1
s94,p189,1
s94,p190,0
s94,p191,0
s94,p192,0
s94,p193,1
s94,p194,0
s94,p195,1
s94,p196,1
s94,p197,0
s94,p198,0
s94,p199,0
s94,p200,0
s95,p1,0
s95,p2,1
s95,p3,1
s95,p4,0
s95,p5,0
s95,p6,0
s95,p7,0
s95,p8,1
s95,p9,0
s95,p10,1
s95,p11,1
s95,p12,1
s95,p13,0
s95,p14,1
s95,p15,0
s95,p16,1
s95,p17,0
s95,p18,0
s95,p19,1
s95,p20,0
s95,p21,0
s95,p22,1
s95,p23,0
s95,p24,0
s95,p25,0
s95,p26,1
s95,p27,1
s95,p28,1
s95,p29,1
s95,p30,1
s95,p31,1
s95,p32,1
s95,p33,1
s95,p34,0
s95,p35,0
s95,p36,1
s95,p37,0
s95,p38,0
s95,p39,0
s95,p40,0
s95,p41,1
s95,p42,0
s95,p43,1
s95,p44,0
s95,p45,0
s95,p46,1
s95,p47,0
s95,p48,0
s95,p49,0
s95,p50,1
s95,p51,1
s95,p52,1
s95,p53,0
s95,p54,1
s95,p55,0
s95,p56,0
s95,p57,1
s95,p58,0
s95,p59,1
s95,p60,0
s95,p61,0
s95,p62,0
s95,p63,1
s95,p64,0
s95,p65,1
s95,p66,0
s95,p67,1
s95,p68,1
s95,p69,1
s95,p70,0
s95,p71,1
s95,p72,1
s95,p73,1
s95,p74,1
s95,p75,1
s95,p76,0
s95,p77,1
s95,p78,0
s95,p79,0
s95,p80,0
s95,p81,1
s95,p82,0
s95,p83,1
s95,p84,1
s95,p85,0
s95,p86,1
s95,p87,0
s95,p88,0
s95,p89,0
s95,p90,1
s95,p91,0
s95,p92,1
s95,p93,0
s95,p94,0
s95,p95,1
s95,p96,0
s95,p97,1
s95,p98,1
s95,p99,0
s95,p100,0
s95,p101,0
s95,p102,0
s95,p103,0
s95,p104,0
s95,p105,0
s95,p106,1
s95,p107,1
s95,p108,0
s95,p109,0
s95,p110,0
s95,p111,0
s95,p112,0
s95,p113,0
s95,p114,1
s95,p115,1
s95,p116,0
s95,p117,0
s95,p118,1
s95,p119,1
s95,p120,0
s95,p121,1
s95,p122,1
s95,p123,0
s95,p124,0
s95,p125,0
s95,p126,1
s95,p127,1
s95,p128,0
s95,p129,1
s95,p130,0
s95,p131,0
s95,p132,0
s95,p133,0
s95,p134,0
s95,p135,0
s95,p136,1
s95,p137,1
s95,p138,1
s95,p139,0
s95,p140,0
s95,p141,1
s95,p142,0
s95,p143,1
s95,p144,0
s95,p145,0
s95,p146,0
s95,p147,1
s95,p148,0
s95,p149,1
s95,p150,0
s95,p151,1
s95,p152,0
s95,p153,0
s95,p154,1
s95,p155,0
s95,p156,1
s95,p157,1
s95,p158,1
s95,p159,0
s95,p160,1
s95,p161,0
s95,p162,1
s95,p163,0
